Product name,Reviews,Reviews_title
Bib & Tucker 6 Year Bourbon 750ml,"I'm not sure about the aromas of freshly mowed grass and leather-bound books, but B&T is one of the best tasting bourbons I have found. Of course, it's just my opinion, but it seems to have a more complex and subtle flavor than Maker's with a long, smooth finish without a Kentucky hug.",Bib & Tucker - Buy It If You Can Find It.
Bib & Tucker 6 Year Bourbon 750ml,Excelled bourbon well worth the price. Smooth no burn great finish. A line I remember from an episode of M A S H came to mind as soon as I tasted this bourbon. There are not enough O's in smooth to describe this bourbon would definitely reccomend this to others.,Bib And Tucker
Bib & Tucker 6 Year Bourbon 750ml,"Bib & Tucker as an eight-year-old Bourbon! This Bourbon is worth the price, the tease is amazing! Mild aroma with caramel hints. ALCOHOL 46%",The BEST Bourbon! BIB & TUCKER SMALL BATCH
Bib & Tucker 6 Year Bourbon 750ml,,5 Ratings-Only Reviews
Masterson'S Rye Whiskey 10 Year 750ml,,
Masterson'S Rye Whiskey 10 Year 750ml,This was recommended to my by a store associate and he was spot on! Well done. I'll definitely be trying this one again.,Very Tasty And Smooth!
Masterson'S Rye Whiskey 10 Year 750ml,,Very Smooth
Masterson'S Rye Whiskey 10 Year 750ml,Classic example of a good spirit watered down too much. Light spearmint on the nose to a nice toasty rye spice on the palate. then gone. no finish whatsoever. For ten years in a barrel it should be darker but just too much water. oh well. still a great entry rye but the price point doesn't work. Bottle it at >100 proof and you have a winner.,"Good Rye, Bottled At Wrong Proof."
Masterson'S Rye Whiskey 10 Year 750ml,,
Masterson'S Rye Whiskey 10 Year 750ml,This was recommended by one of the folks at TW&M. A great recommendation!,Delicious
Masterson'S Rye Whiskey 10 Year 750ml,Very smooth,Smooth
Masterson'S Rye Whiskey 10 Year 750ml,Excellent flavor and a feels and tastes very smooth going down. A definite favorite.,Smooth
Masterson'S Rye Whiskey 10 Year 750ml,"This is a smooth whiskey that has a minor rye bite on the back end. Mild flavor profile, very easy to drink. Worth the try, but I wasn’t impressed.",Good But Not Great
Masterson'S Rye Whiskey 10 Year 750ml,,
Masterson'S Rye Whiskey 10 Year 750ml,"I hadn’t tried it but was given an excellent recommendation at the shop. Put it this way, I found it easily on par with Angel Envy if not slightly finer and more intriguing taste wise. That’s saying a lot. Those guys nailed it.",Extraordinarily Pleased
Masterson'S Rye Whiskey 10 Year 750ml,"I was disappointed in this 10-year old rye, especially given its price point. Although medium-smooth, I was not impressed with its flavor, which seemed rather bland for a rye with this amount of barrel aging.",Really Just OK
Masterson'S Rye Whiskey 10 Year 750ml,Recommended by the store manager a a superb pick!,Very Nice Smooth Well Priced Whiskey!
Masterson'S Rye Whiskey 10 Year 750ml,,
Masterson'S Rye Whiskey 10 Year 750ml,"This is my second bottle of Masterson's Rye Whiskey 10 Year and is my favorite Rye. This Rye is smooth and is great with or without ice. If you are looking for a great sipping or a great drink to share with friends/family, and want a smooth, complex flavored Rye, this is the one to get. You will truly make an impression.",One Of The Best Rye'S
Masterson'S Rye Whiskey 10 Year 750ml,"Few years back I found myself drinking Rye Whiskies all the time. Some are very sweet, some are spicy, Materson's has exactly the right taste I am looking for. The best Rye out there and absolutely Canadians know how to distill Rye. This Whiskey will make you a Rye enthusiast, start your Scotch to Rye journey with this bottle.","My Reference Whiskey, Smooth Drinking"
Masterson'S Rye Whiskey 10 Year 750ml,"I am not a rye fan, but this is am amazing glass! Excellent rye nose in a Glencarin. Easy on the pallet - not a strong rye burn - after notes of caramel, rye and slight rye grain sweetness. Slight alcohol after taste but expected with a 45% ABV whiskey. Overall, an excellent dram to sip. Too good to mix. Mabe some chilling stones to cool down the whiskey. At 45% there is head room for a few drops of water if you do not have stones. Long grain and caramel pallet. I will be back!",Wonderful Rye
Masterson'S Rye Whiskey 10 Year 750ml,Bought on a recommendation from the assistant manager. Wow!! I have bought 2 more bottles since then and will always have one on hand. Favorite go to bottle.,My Absolute Favorite RYE
Masterson'S Rye Whiskey 10 Year 750ml,I’m enjoying and sharing with friends. I’ve been curious about it quite some time. Glad I purchased but would continue to try other premium whiskeys.,"Nice Nose, No Bite."
Masterson'S Rye Whiskey 10 Year 750ml,Got this as an alternative to basil hayden 10 year. Well balanced and full flavored,Awesome Rye
Masterson'S Rye Whiskey 10 Year 750ml,,Smooth
Masterson'S Rye Whiskey 10 Year 750ml,"Great on the rocks,in Manhattan or to sip",Very Smooth
Masterson'S Rye Whiskey 10 Year 750ml,"Looking for a replacement for High West Yippee Kay Yea, I gave Masterson’s a try. It makes a great Manhattan, although it is different in flavor without the used barrel aging of YKY.",Great For Manhattans
Masterson'S Rye Whiskey 10 Year 750ml,I didn’t realize I liked rye whiskey until I had the Masterson’s,Great Rye Whiskey
Masterson'S Rye Whiskey 10 Year 750ml,Very nice nose and taste,Spicy
Masterson'S Rye Whiskey 10 Year 750ml,Received this as a birthday gift. Made one of the best Manhattans I ever had. Sampled neat and was impressed with the flavor profile and finish. This will always be in in bar moving forward.,Incredible Rye
Masterson'S Rye Whiskey 10 Year 750ml,,
Masterson'S Rye Whiskey 10 Year 750ml,,
Masterson'S Rye Whiskey 10 Year 750ml,,
Masterson'S Rye Whiskey 10 Year 750ml,,
Masterson'S Rye Whiskey 10 Year 750ml,,
Masterson'S Rye Whiskey 10 Year 750ml,,
Masterson'S Rye Whiskey 10 Year 750ml,,
Masterson'S Rye Whiskey 10 Year 750ml,,
Masterson'S Rye Whiskey 10 Year 750ml,Masterful Rye. Well worth the price!,Masterson Rye
Masterson'S Rye Whiskey 10 Year 750ml,"What an amazingly smooth rye whiskey. It's a little on the higher price side, but is definitely worth the purchase every once in awhile.",Smooth Complex Rye
Masterson'S Rye Whiskey 10 Year 750ml,,
Masterson'S Rye Whiskey 10 Year 750ml,This is a great whiskey at a horrible price. This should be $40 not $70. Incredibly smooth rye with great flavor but not incredibly comolex or memorable enough for premium pricing.,Overpriced
Masterson'S Rye Whiskey 10 Year 750ml,,1 Ratings-Only Review
Masterson'S Rye Whiskey 10 Year 750ml,Very smooth drinking rye. Straight of course! Recent price increase may make me look for something similar.,Smooth!!! Price Increase
Masterson'S Rye Whiskey 10 Year 750ml,Found it for 24.99. Christmas presents.,Great Deal
Masterson'S Rye Whiskey 10 Year 750ml,"Just tried this, really wasn't expecting much tbh... nevertheless I opened the bottle let is sit for about 3 min then took a good sniff...wow! The toffee up front was so enticing....I poured a nice pour let it sit for 5 min as iij do with all spirits.. took my first sip and man a really nice spice hit me in the mouth again with the toffee...the linger was nice changing tastes as I sat there from sweet to a leathery spice...and nice moderate finish and great after taste.. buy this . 70 bucks is a tad high I think this is a 50 dollar bottle..but if buy again no doubt",Toffee Makes Me Happy
Masterson'S Rye Whiskey 10 Year 750ml,My favorite rye but it does have a sneaky backstory. It's actually Canadian. They slapped a bunch of marketing lies onto the bottle to push sales. Ignore the marketing and just drink the rye.,Ignore The Backstory
Masterson'S Rye Whiskey 10 Year 750ml,This is now my favorite rye whiskey! So smooth you can drink it neat. I love it!,Sooo Smooth
Masterson'S Rye Whiskey 10 Year 750ml,This is amazingly good from the first sip. It is smooth yet spicy. I am a long time Scotch drinker. This is serious competition for a lot of excellent single malts with fifteen years of age or more.,Masterful
Masterson'S Rye Whiskey 10 Year 750ml,"Please do not buy the last bottle of this rye. It's mine! Buy something else, please, it's mine! Buy the Rittenhouse, the whistlepig 10, or the Pikesville, not this. This is all mine. I've got to hide it from my wife cause she thinks its her's, but no as well. Taste: Smooth spices with an unforgettable lack of burn at the finish. Does not drink like a 90 proof whisky. Side by side with a 90 proof sezerac rye, takes 5 drops h2o in the sez dram to get close to the smooth finish of this. Btw, leave the sez alone as well. Drink it neat, meaning no water. And please leave me one on the shelf. Price: who cares, its nectar. Its the availability that stinks. Enjoy",User Friendly
Masterson'S Rye Whiskey 10 Year 750ml,"One of the finer things in life we get from the Canadians. If you drink rye, this has all the spices of the greener side of rye (rather than the spicy side): green apple, green apricot, kadota fig, grassy. Consistent throughout nose, palate, and finish, ie, what you smell is what you taste, and all there in the finish. Very smooth and rounded (expected at 90 proof though I like my rye barrel strength when I can get it). Mash bill is 100% rye. Got this for Xmas and it's 1/2 gone (2nd week of January). My only qualm is the price point which prevents me from giving it my 5 stars due to value (and prevents me from having it everyday.) Summary: I LOVE this rye - on the milder and greener side. My exp: I have at least 40 bottles of bourbon/rye in my cabinet, and I drink all my whiskey neat in an XL cognac glass with a few drops of water.",FINE CANADIAN RYE
Masterson'S Rye Whiskey 10 Year 750ml,,1 Ratings-Only Review
Maker'S Mark Bourbon Whisky 750ml,"I almost never post negative reviews. I have to in this case - too many 5 starts for no reason. It said in description ""a true contrast to hot, harsh whiskies that blow your ears off"". It is true for a first second. Than comes aftertaste... How to describe? Burned car tire may be? It stays with you and do not go away. That horrible feeling of a very low quality alcoholic beverage.",Cheap Price And Cheap Taste
Maker'S Mark Bourbon Whisky 750ml,Solid bourbon at a good price,Go-To Bourbon
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,My go to mixer.,Go To
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,"It's good on the rocks, neat, or in a manhattan or old fashioned.","This Is An Excellent ""Go-To"" Bourbon."
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,"Enjoy this, but like the Knob Creek a bit better; this seems to have a bit more bite and less flavor to me.",Enjoyed.
Maker'S Mark Bourbon Whisky 750ml,"Great stuff, but MM goes for about $7 for 250 mL. For some reason the 1 liter bottle is $14 more than the 750 mL.",Don’T Buy The 1 Liter Bottle
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,It was incredible!,Great Taste!
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,It is Makers Mark. Stop nagging me for reviews.,Makers Mark
Maker'S Mark Bourbon Whisky 750ml,Excellent bourbon!,Hard To Beat!
Maker'S Mark Bourbon Whisky 750ml,,This Is My Drink Of Choice. Excellent For The $$!
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,Good Basic bourbon,Good Basic Bourbon
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,,
Maker'S Mark Bourbon Whisky 750ml,"I’ve tried many of the cult bourbons: Maker’s Mark, Angel’s Envy, Four Roses, Buffalo Trace, Wild Turkey, and Bulleit. But this is the one I keep coming back to, especially for cocktails (Angel’s Envy is my favorite neat, but only by a very narrow margin). Maker’s Mark is so much rounder, smoother, and more mellow than most other bourbons I’ve tried. It makes for a truly spectacular whiskey sour or old fashioned, that puts the other bourbons in my bar to shame. 10/10 recommend. For the price, it really can’t be beat.",Fantastic Bourbon; You Can’T Go Wrong
